EmployerId,ClientTenure,Employees,Industry,NetworkStrength,ZipCode
630145965,1,88,I17,0.7873,93307
454183306,25,32,I27,0.9915,08079
588867,20,12,I27,0.9689,30005
231293550,14,16,I27,0.6284,92123
529940949,2,2,I27,-0.0624,61607
611406,9,9,I16,-0.8975,25701
677247160,1,20,,0.1530,98004
488031,11,15,I19,0.7706,48894
522514030,2,10,I22,0.6201,11208
842777,21,2,I15,-0.4309,35244
579383,15,18,I27,0.8200,44484
529357937,22,740,I13,0.5411,90064
328645521,32,81,I12,0.6648,14207
508904266,7,2348,I09,0.7450,80112
639219,17,3,I27,0.7903,30117
437855728,4,16,I15,0.7163,80916
747253,9,10,,0.8253,44134
392450975,3,456,I20,0.7661,04901
469063,19,16,I27,-0.1124,55426
83504981,6,69,I19,0.3918,10001
57681231,6,53,I02,-0.6195,54701
337963827,4,13,I26,-0.3561,49099
498631,14,21,,-0.2378,02459
811999,26,29,I19,-0.2378,01720
384835852,3,12,I11,0.1056,60607
536163207,27,856,I07,0.4731,33607
661960,27,7,I14,0.2252,60014
460194,28,29,I11,0.7062,30328
460916,17,1,I17,-0.4706,23009
344478541,4,116,I27,-0.3061,29536
618729,7,13,I23,-0.7312,30907
114646302,6,10,I19,-0.4004,17404
684083,8,12,I16,0.7286,33701
521257816,2,2,,-0.2874,55072
776701,33,50,I15,-0.2378,01879
280438355,5,260,I21,0.6106,48601
80300448,9,227,I24,-0.2305,67213
282061228,4,3,I13,0.4239,93720
414219294,3,26,I07,-0.4440,97402
628613758,1,56,,-0.1124,55427
393831507,10,6,I27,-0.1124,55441
475325,21,60,I07,0.8821,30071
272963979,15,80,I20,0.7062,30035
461749545,10,48,I10,-0.6310,76258
664744464,1,25,,0.2923,20001
38286476,24,27265,I23,0.1530,98124
284245016,4,5,,0.4239,93725
391858801,3,31,I11,0.4332,22312
744014,9,31,I22,1.2942,92231
279595204,11,18,I15,0.7383,23320
543166,12,51,I11,-0.3488,73122
809130,8,3,I19,?,69162
561138,10,20,I12,0.1007,63141
708576,20,10,I27,0.7129,48201
868201,15,51,I24,0.6297,22314
600650,16,34,I27,0.4454,93455
255026474,5,6,I21,0.5411,91789
573151,7,24,I20,1.3716,44312
666834867,1,13,,-0.2294,75652
838557,12,25,I15,0.4384,05101
417520218,3,20,I22,0.8067,48842
441342,23,8,I11,0.2920,85012
407045158,20,19,I25,0.5792,27834
584938,14,14,I13,0.4332,22182
646550,8,67,I22,-0.8034,53925
113300286,6,8,I27,-0.8034,53561
588534294,2,40,I27,-0.4251,63703
515762482,37,24,I21,0.3485,08837
788341,16,2,I11,0.1815,60565
375376919,7,95,,0.3918,10010
685898134,39,352,I20,0.4271,55112
444301,11,17,I14,0.8537,94612
541856,24,12,I07,-0.4597,61111
375704454,3,15,I14,-0.0555,02134
722046,9,728,I21,-0.2278,19720
53262574,6,68,I23,0.0031,19355
494866,20,19,I20,0.2147,63026
262056233,5,22,I27,0.2656,34787
357094544,4,12,I15,0.1056,60603
780461,12,3,I15,-0.9138,54914
568126,21,9,I02,0.3918,10118
553806,9,404,I13,0.4648,33432
611844791,21,29,I15,0.4163,38002
793837,11,40,I13,0.5768,11797
833546,18,37,I27,0.2336,06340
649561,10,41,,-1.0853,35802
491285,16,22,I22,-0.4376,02905
697260,26,3,I07,0.7577,94523
224444741,7,305,I19,-0.1265,07205
607417047,3,11,,0.5768,11581
535581457,3,14,I07,0.5411,90230
585529,10,15,I23,0.0389,85713
803481,7,17,I27,-0.1458,16214
730845,9,24,I22,0.0561,53154
527818,11,8,I22,0.3918,10111
515092,32,119,I25,-0.0574,15601
71348781,14,96,I09,-0.2378,02453
686817,14,3,I27,0.6721,44313
386471610,3,38,I11,0.3749,75050
305069481,20,898,I25,-0.8576,72901
611430,25,73,I20,-0.5709,28021
130848920,18,56,I22,0.2465,45231
87632181,6,5,I09,0.2884,66061
799826,7,19,I23,-0.3161,58078
639940775,1,20,,0.3197,32751
722033,27,3,I20,0.1016,44060
794730,30,27,I05,-0.2097,15126
545955749,2,9,I22,0.5984,99701
627833,19,8,I02,0.3200,37203
535382848,13,22,I09,0.8138,30339
675377,24,24,I20,-0.2378,01752
491436532,2,8,I23,0.7129,48228
603608637,2,253,I23,0.1815,60188
705350525,18,423,,-0.0188,01876
610846,25,9,I17,0.2785,19144
568816355,18,57,I02,0.4146,32216
828338,28,103,I20,-0.1124,55411
481398189,3,22,,0.4721,80219
511036,10,11,I21,0.6721,44308
134587766,6,16,I02,-0.2816,53590
465568,7,13,I20,-1.4487,38501
380400482,3,24,I27,0.6201,11209
570735388,2,41,I27,0.3494,65203
110168012,6,11,I23,0.1524,28328
34319266,6,3,I04,0.2973,98226
493720488,2,141,I26,-0.5941,30747
867690,24,104,I15,0.1530,98104
685412,11,79,I25,0.2370,19444
57690409,6,38,I12,0.6770,92606
462991947,11,94,I26,?,78364
543232,23,6,I07,-0.1124,55439
705313,23,78,I13,0.8643,95833
703995002,1,9,,0.2465,45213
364521779,4,2,I22,0.8483,92530
271992326,4,13,I23,-0.5860,50313
620859745,26,44,I13,-0.7147,56301
740710,7,29,I02,0.3918,10010
826123,20,17,I15,0.4896,84123
411706906,3,16,I27,0.6887,96734
557113766,9,89,I21,0.0493,83501
103157402,6,5,I27,-0.2453,02136
135249408,6,30,I27,-0.2218,65775
266432157,4,36,I27,-0.1185,76063
323294215,4,4,I15,0.2008,21201
617054,22,17,I07,0.6297,22314
510831465,2,13,I27,0.2229,38138
410826359,4,183,I20,0.6770,92618
439785335,3,23,I22,-0.5545,73099
195475134,17,5,,0.3918,10001
555254,16,411,I26,1.4919,30040
686795286,1,57,,0.1126,46845
869325,28,380,I27,-0.1124,55445
533033,8,12,I09,0.6284,92121
706890,7,15,I21,0.1839,14613
661979,15,5,I02,-0.6626,78578
610988,8,5,I27,0.6297,22314
403052438,42,79,I12,0.9820,04401
78132534,26,30,I09,-0.0801,07960
693454,17,4,I09,0.7194,33143
776680,20,4,I07,0.5411,90210
852276,20,39,I15,-0.1242,07604
144090369,6,22,I07,0.6907,48025
867232,21,123,I13,0.1056,60611
452465,18,8,I12,-0.2860,46733
636635,12,2,I15,0.7661,04937
713032,20,16,I23,0.6297,22305
369025230,4,30,,0.1056,60173
637152,14,11,I20,0.2225,21244
377641398,12,423,I25,0.7905,44004
603447,9,9,I20,0.6648,14043
37520686,19,30,I07,0.2401,28204
412944571,7,196,I09,1.0549,12061
615270145,1,11,I12,0.2014,06824
691919945,7,687,,0.5768,11758
250578286,5,115,I09,0.6648,14228
468260,29,101,I22,0.0031,19320
583116240,2,183,I23,0.4496,94063
576034,9,31,I20,0.7129,48150
626989467,1,31,I19,0.3749,75244
195260554,24,1605,I21,-0.6972,79901
471009,28,4,I13,-0.5005,70601
218136042,5,7,I20,-0.2253,17701
774539,7,30,I10,-0.2378,02472
828956,74,17,I21,0.1790,06405
649748,21,6,I19,-0.3392,72019
684895,7,13,I22,-0.9781,48838
165198637,5,44,I20,?,06426
128452595,6,15,I11,0.2370,19406
669373,19,14,I23,-0.2777,01230
446501443,7,44,I24,0.1530,98102
708062091,1,13,,0.3485,08857
809539,8,16,I21,0.0709,49224
777517,11,7,I20,-0.2378,01721
394640284,3,15,I23,-0.0319,35401
669118150,35,367,I01,0.8190,30308
772323,35,28,I20,0.3493,19023
746584,25,10,I25,0.5649,16101
667062,18,8,I20,0.2229,38103
591645,9,26,I13,0.1530,98032
695185070,1,25,,-0.5422,36301
150903612,5,10,I27,0.7132,49509
758342,28,48,I08,0.3749,75201
840394,12,3,I11,?,02114
346122823,4,58,I27,0.4171,24060
38059233,6,10,I27,?,79556
766087,13,9,I01,0.0000,41143
378154282,3,12,I11,0.7381,95404
650583389,1,9,I27,-0.4202,52057
41249027,18,33,I13,0.3918,10022
508179,24,10,I11,-0.2453,02130
485306,9,33,I26,-1.6132,80821
432434447,40,42,I01,0.3499,40741
461406,21,22,I15,0.4933,10523
620382427,1,7432,I20,0.1011,77064
573635262,27,393,I06,?,02026
516082393,29,6,I20,?,54221
675509,19,32,I24,0.2923,20006
778484,17,3,,-0.5945,79605
817988,14,11,I27,0.9913,95603
385125125,9,126,I27,-0.4132,74107
629292120,1,12,I19,0.1815,60148
77205290,6,3,I07,0.3246,49007
759187,7,44,I20,0.0110,97501
480837,10,71,I24,0.4332,22304
284336544,29,2,I01,0.3793,07702
654726922,1,12,,0.5411,91403
614204039,1,16,I19,-0.7351,54868
651291064,1,5,,0.6770,92780
434585,10,30,I07,0.6770,92834
274411810,4,8,I27,-0.4598,27858
58141467,6,13,I27,-0.5190,06498
458392,9,64,I20,-0.5635,57041
111303483,6,74,I27,0.2655,55123
143920188,6,15,I12,0.1635,29720
468457469,21,25,I12,0.2884,66211
724661,24,6,I09,0.2225,21093
683854467,1,5,,0.5411,90230
452328,23,13,I22,-0.1963,02818
678413541,2,176,,-0.9138,54913
71662470,25,351,I20,?,31030
438176,20,40,I20,0.5957,93012
793841,8,10,I21,-0.1424,60084
626821413,1,27,I22,0.1815,60106
591223,14,1395,I26,0.7161,70346
601327162,2,21,I23,-0.0285,34224
491256,14,55,I19,0.8821,30047
616694998,1,17,I22,0.1787,77304
307558721,31,38,I02,?,89434
821363,35,51,I13,-0.1265,07039
592290,14,43,I12,0.5638,47150
454016,22,20,I19,-0.4178,29588
802310,23,11,I27,0.6907,48083
482542820,3,415,I22,0.0587,23462
597972,9,34,I19,-0.3000,50702
459704690,3,3,I20,0.4868,97223
30363622,7,2,I02,?,79855
653872,19,20,I24,0.4496,94025
677313,21,19,I20,0.9373,37355
416733354,29,26,I20,-0.0188,01835
508166,20,15,I26,0.1273,02739
693246,34,11,I07,-0.5769,05672
507877693,2,19,I22,0.2401,89011
478335,18,16,I11,-0.0710,01027
564159,25,13,I14,-0.1963,02920
621412398,1,3,I19,0.1056,60521
269515391,32,1585,I27,0.4721,80202
450605509,3,2,,-0.4649,04212
613153,35,26,I13,0.5411,90024
139767139,6,72,I26,0.4125,94043
57103764,22,4,I27,0.5401,87102
660092984,1,58,,-0.5883,55920
233020309,5,28,I11,0.2923,20008
621121,14,26,I12,-0.6440,68502
748814,43,10,I02,0.3918,10036
175544408,31,106,I19,0.4749,22604
477871,15,45,I23,0.1490,75093
478703,29,29,I14,0.0112,48864
252901631,7,8,I02,-0.8641,27101
272311506,32,3,,0.8190,30303
532652584,2,46,I27,0.0000,20833
439777,12,2,I27,-0.4376,02903
817986,9,189,I27,0.7132,49418
473228,28,669,I27,0.1772,52404
345849592,4,18,I03,0.3793,07724
624605400,1,983,I20,0.3749,75231
272290202,4,75,I12,0.6887,96814
162525035,26,25,I20,-0.7831,54937
635383,22,2,I23,0.6297,22314
238593521,7,44,I26,0.5411,90272
212932641,5,9,I11,0.4721,80203
476410555,2,152,I09,-0.1124,55416
686870303,6,150,,0.1056,60608
747071,21,4,I24,0.4146,32082
387195400,24,87,I07,-0.5635,57104
473213,10,455,I27,-0.2736,59715
579743260,2,22,I09,0.9787,39130
448796726,3,34,I26,-0.7689,86505
518789,10,20,I17,0.5165,28023
511658774,2,50,,?,71603
33099310,7,11,I27,0.1815,60137
457076,20,29,I23,0.2078,04769
572297723,47,53,I07,-0.1860,08822
289502695,30,76,I27,-0.2305,67211
457819539,3,11,I24,0.4338,03301
216355035,5,21,I09,0.1805,76011
639449,10,31,I12,1.0705,27262
523880,14,12,I22,-0.5977,17112
461887715,3,1203,I23,0.6770,92618
389950046,3,261,I21,-0.0574,15632
564747,26,7,I20,0.8253,44125
565903,12,79,I14,0.2923,20036
225710519,7,9,I27,-0.4147,58801
162147200,5,26,I11,0.6907,48076
183136029,5,14,I20,1.2942,92251
509674713,2,17,I19,-0.3676,55008
143209954,12,853,I26,0.1882,64137
685976247,1,128,,0.2920,85015
683017873,1,38,,0.7132,49435
125945363,27,52,I20,-0.3416,18018
599981564,15,23,I27,-0.7194,26187
780937,26,4,I27,0.4896,84123
504009,26,149,I15,-0.2615,03755
703847028,1,4,,0.9689,30041
696525,11,4,I13,-0.0285,34224
421670599,3,12,I07,0.1056,60657
569065953,23,12,I15,0.2920,85258
742425,27,100,I25,0.5766,43228
679967980,69,7392,I20,-0.1201,29303
326741667,8,7,,0.3918,10036
532909212,2,11,I15,-0.5860,50131
119414836,36,11,I21,0.3485,08816
791813,9,9,I14,0.7163,80904
94388004,38,428,I13,0.3918,10036
736269,20,7,I27,0.8253,44114
566247399,18,28,I16,0.4454,93463
619709,28,10,I20,0.5114,97062
561117,7,29,I27,-0.7607,28645
30247049,7,18,I19,-0.8071,75707
422022124,9,34,I26,-0.5286,71730
613562,10,19,I13,-0.5870,78401
486741016,2,12,I26,0.5114,97015
579157,16,11,I20,-0.2462,53051
761010,17,52,I07,0.6907,48084
440696,11,13,I21,0.4195,83440
419661836,3,4,I14,0.3079,98292
416586769,3,77,I27,0.4542,11776
489592,13,14,I21,-0.5005,70611
690441188,7,54,,0.4645,95357
579691,19,6,,0.2923,20004
105368302,6,17,I27,-0.2674,28001
7923859,7,6,I13,0.6648,14225
481472,27,30,,-0.2378,01776
866780,16,1051,I24,?,01887
357715482,23,165,I27,-0.7015,07822
624252,7,10,I12,0.3918,10025
571209,13,12,I12,0.2819,23060
384610512,3,52,I22,-0.3416,18104
531604955,6,14,I27,-0.4309,35203
609761,15,12,I27,0.4381,08065
294714077,27,925,I21,0.5411,90064
694802,37,20,,-0.3488,73102
717087,9,39,I20,0.7132,49512
129241390,6,11,I13,0.7194,33131
50270315,6,13,I13,0.8372,12302
625470,7,13,,-0.8187,56560
535116209,2,18,I22,0.1056,60193
10728820,22,20,I12,0.3749,75039
550801,33,4,I20,1.2290,37320
28218153,8,284,I24,?,03038
509482,14,45,I15,0.2259,21061
504885149,12,27,I25,0.6907,48219
595205,27,11,I17,-0.7931,53402
667035,21,123,I20,-0.0939,45804
712724698,1,41,,-0.1124,55406
190095321,5,36,I11,0.6690,80514
564728,17,20,I15,0.1530,98119
744823,8,20,I23,-0.9264,77801
670239,32,18,I13,0.5981,88201
555037818,2,20,I11,0.2923,20005
710320700,1,23,,0.7132,49504
542549414,24,22,I24,0.0031,19317
442602,28,38,I20,-0.0348,47933
848068,24,15,I11,-0.2097,15120
386949490,3,114,I20,0.0558,94124
623737002,1,16,I26,1.2737,13669
746108,40,10,I13,?,02109
621288877,25,209,I24,-0.0802,01607
185739580,8,15,I23,-0.0040,21014
84369723,6,22,I14,0.3413,78726
571528771,2,22,I17,0.8483,92506
238791489,12,117,I26,-0.7743,75563
686784,17,3,I13,0.6201,11235
410428076,25,83,I13,0.4721,80202
769674,10,35,I27,0.1815,60148
184319029,45,101,I13,0.3918,10176
690322,29,1,I20,0.3381,46527
272018210,4,2,I13,0.3749,75204
805495,19,136,I17,0.5114,97071
460649407,22,88,I26,-1.1068,77871
799414,9,11,I27,-0.2453,02188
188661290,7,3,,0.1183,08542
780535,31,60,,0.2008,21202
614478651,1,21,I27,0.6770,92780
515712,26,30,I01,-0.7743,75568
804731,13,32,I19,0.4228,21704
720529,29,16,I26,0.3485,07747
510563,7,10,I22,0.4239,93727
476790,7,2,I14,0.0558,94104
446102,14,173,I06,0.5411,91362
795869,21,156,I25,-0.0574,15601
615719069,1,91,I11,0.6284,92101
585475195,12,298,I24,-0.0555,02132
435665194,3,73,I12,0.9820,04401
330626300,4,3,I20,0.5411,90058
598856,19,12,I20,0.6859,48089
530380,9,11,I27,0.2372,46368
485360,11,8,I12,0.3918,10016
347182667,4,50,I23,0.2965,20814
701216665,1,11,,-0.0176,32609
637619,16,16,I27,0.2229,38103
500616,21,13,I16,0.5768,11797
486104,23,47,I22,0.4228,21703
570230,34,23,I01,0.5912,40965
615771,10,219,I19,-0.4004,17402
712843,10,12,I19,0.4789,32772
295238728,4,17,,0.8821,30046
735114,35,50,I13,-0.3982,36104
663124,13,17,I22,0.1007,63141
207707442,5,21,I13,0.6907,48071
866861,33,95,I25,0.2314,42629
291269082,4,95,I20,0.3085,16066
211658562,5,11,I21,0.1108,03801
691205571,16,25,I24,0.2965,20850
439844749,3,67,I10,-0.2378,02139
490632682,3,48,I09,-0.5545,73064
437528,11,367,I26,-0.2518,77611
696685188,1,186,,0.5491,98204
686426590,7,27,I07,0.7286,33701
768892,10,5,I24,-0.0188,01901
306577721,4,33,I21,-0.6325,72117
426507133,3,24,I23,0.4747,22902
650486392,1,9,I27,0.6284,92111
341028489,4,26,I27,-0.1124,55345
311212913,4,21,I15,0.1839,14607
868789,26,35,I11,0.3200,37027
638577,8,8,I20,-0.0319,35405
744504,24,4,I26,0.9319,80309
835590,21,37,I09,0.6284,92025
33812919,7,9,I27,-0.6440,68372
483019,7,23,I20,-0.0348,46032
435540333,3,4,I12,0.0110,97504
458621,14,35,I27,-0.0188,01944
630639,10,14,I27,-0.0671,48439
110309999,10,87,I02,0.6770,92780
225263769,25,16,I24,0.2953,42102
596174388,10,7,,0.1789,65803
511094175,2,5,I09,-0.8393,66046
704589,21,11,I20,-0.4764,06260
495211,15,13,I12,-0.6972,79902
569376,31,47,I02,0.4338,03301
577006,9,6,I21,0.3855,41005
478752,22,4,I23,0.4933,10528
342249718,25,14,I07,0.7487,88240
318348303,4,124,I20,0.1056,60010
305351228,4,17,I20,-0.1778,18343
569120849,7,12,I21,-0.4147,58802
173748090,5,46,I11,0.1815,60139
642002470,8,49,I03,0.2965,20814
820820,5,108,I13,0.5768,11042
541372,16,13,I27,0.2691,22201
574405,22,3,I07,0.2370,19001
75014470,8,55,I20,-0.2378,01824
482683,26,41,I24,0.6367,46628
442892,10,17,I16,0.5411,90025
804704,7,3,I12,0.2973,98225
644353211,1,14,,0.7024,84041
869306,10,14,I07,-0.0555,02108
575074,16,7,I13,0.2465,45242
469083,15,17,I27,1.4100,39296
727244,51,34,I27,0.4787,12801
469831920,3,9,I26,0.5411,90026
770508,8,10,,-0.7147,55320
554754,13,42,I27,0.1490,75248
218430509,5,6,I20,0.8472,44011
459917,16,32,I07,0.1011,77016
566974695,8,125,I24,-0.0973,12754
785741,10,23,I20,0.4184,22191
224788667,24,10,I26,0.7379,14905
780374,9,23,I19,0.6643,13204
563022,25,34,I20,0.9698,44212
21023914,21,76,I26,?,79749
332473704,4,19,I27,-0.6257,54491
516672,11,12,I11,?,08822
650114,17,20,I15,-0.3701,32303
830023,23,2,I27,-0.3407,31401
14871997,7,8,I27,0.7381,95425
537586891,2,86,I19,0.3485,08817
615718189,1,27,,0.5411,91746
795087,12,7,I25,0.1815,60515
797029,23,11,I27,0.0389,85719
600126338,27,320,I07,0.2225,21286
494330,18,24,I05,-0.3701,32301
109320086,20,24,I20,-0.6325,72206
499339756,2,23,I20,-0.2378,02139
166026523,14,39,I13,0.4146,32202
522810505,2,5,,-0.3588,70113
689059307,8,230,I20,0.4125,95054
486452,19,49,I19,0.5571,39730
87886937,6,9,I23,-0.4817,57301
613310,29,14,I17,-0.1704,27609
677040,18,20,I26,-0.0333,06070
584301,16,147,I14,0.2923,20036
725152,29,10,I13,0.2923,20005
661749,10,32,I27,0.0201,05753
650730026,1,656,,0.5491,98203
657939,7,13,I21,-0.3149,58368
579302538,2,68,I27,0.6907,48033
273637435,4,32,I25,0.6907,48322
468262471,6,105,I21,-0.5883,55901
812365,11,6,I17,0.7132,49435
696903,21,34,I14,0.7706,48823
71601755,13,49,I20,0.5768,11530
868830,22,12,I11,0.6907,48390
849810,46,11,I07,0.2920,85040
500087,26,3,I13,-0.0675,23936
471413,11,29,I16,0.0000,21044
701264,22,32,I20,0.7132,49321
386455465,11,31,I13,0.3749,75001
582945152,12,28,I14,0.1056,60008
289348985,34,177,I13,0.2923,20037
578387,18,15,I21,-0.9289,72403
525929,24,2,I13,0.2041,22835
759678,11,3,I02,-0.2453,02482
480982591,2,189,I27,1.3711,49770
720249,24,7,I22,-0.1242,07601
41075157,6,19,I20,0.6648,14086
669852,23,5,,0.6996,80538
595686,14,11,I16,0.2785,19129
175835947,5,57,I20,-0.1628,16146
631696537,1,30,,0.3918,10005
591230,11,11,I13,0.7075,33301
729538,7,18,I27,-0.5710,58701
669908,17,15,I15,-0.5945,79606
486806797,24,11008,I26,0.7062,30322
650319,16,70,I22,-0.1860,08876
454922754,3,70,I20,0.6648,14227
841898,12,37,I27,-0.2462,53189
390914817,3,38,I19,-0.2097,15126
419438712,3,10,I08,0.6284,92126
462636,31,13,I11,0.1895,29483
394108310,3,16,I27,0.0849,99518
497350,13,39,I20,0.2229,38118
245830468,7,50,I21,0.5984,99701
630199,10,96,I13,0.1056,60617
800273,16,3,I01,-0.0879,18503
363573407,4,877,I26,0.3777,75068
701615,14,12,I13,?,07675
483542,10,117,I22,-0.2462,53188
499842189,2,58,,0.0558,94133
569005,12,28,I13,0.1805,76102
177360239,31,28,I12,0.1965,55313
620967,21,11,I13,-0.6325,72201
280462703,4,18,I27,0.4933,10601
623982310,1,15,I19,0.2465,45232
524595,8,28,I27,0.2401,28226
749740,8,15,I09,0.4933,10701
377015259,4,7,I22,0.6770,92660
539585960,2,18,I14,0.0558,94124
858959,13,21,I22,?,?
515851792,3,56,I25,-0.8641,27023
563718675,2,9,,0.3338,37321
225710575,7,45,I27,-0.7379,58201
614649,24,2,I27,-0.0176,32606
663567843,9,48,I27,0.7174,03878
498209,39,21,I12,-0.1124,55422
592938,9,15,I16,0.0112,48933
542275,12,13,I26,0.1882,64030
569799,24,11,I25,0.0561,53218
617661194,24,411,I17,1.3716,44240
697434,17,18,I14,0.1530,98134
565629,20,22,I22,0.0031,19301
616457341,1,18,I22,0.6648,14086
494154,9,7,I23,0.4460,49202
264907790,4,8,I26,-0.3821,03103
500015390,21,99,I22,0.9319,80021
355955699,4,12,I12,0.2008,21201
681890066,1,26,,0.1056,60654
158525225,5,76,I27,0.5411,93534
711158,8,5,I12,0.1337,60435
507620054,2,52,I01,-0.2294,63552
650673731,1,30,,0.4685,46506
715787,9,20,I24,0.6648,14215
152864776,5,45,I26,0.7129,48239
791759,24,4,I14,-0.1265,07039
391837431,3,5,I17,-0.3488,73003
474846,14,20,I11,0.4896,84111
555068,8,24,I23,?,02494
588136330,2,16,,0.2920,85040
742082,29,24,I20,0.5114,97015
834364,28,88,I27,-0.2462,53186
572911,18,32,I27,0.5401,87107
103731878,6,12,I09,0.1750,20166
477949790,3,10,I21,-0.2356,79602
435711,9,100,I27,0.3413,78751
629989,32,29,I25,-0.2453,02215
751490,28,24,I22,-0.6325,72103
279509367,4,143,I18,0.3749,75001
712441,10,106,I27,-1.0396,39069
269806537,4,40,I27,-0.1424,60013
681504,8,28,I12,0.2655,55121
554683078,36,267,I13,0.6907,48304
399080785,3,142,I27,0.1011,77027
385864958,3,11,I27,0.2923,20006
648655,11,22,I27,0.1011,77055
619149,8,1,I17,0.3868,98541
766529,12,698,I27,0.7208,70810
779091,7,15,I26,0.4645,95354
20149812,7,101,I12,0.6648,14221
770633,12,9,I27,0.8190,30327
589710,30,60,I20,0.4125,94089
356038837,4,47,I09,0.7075,33394
531811,13,14,I25,0.2401,28207
737900,10,5,,0.3918,10028
26129018,7,21,I19,0.6770,92805
735133,12,19,I20,0.3485,08854
657507110,2,12,I27,0.1007,63045
617541,12,17,I13,0.2468,98902
729372,24,5,,0.2282,497351531
564547,10,44,I26,0.3918,10024
173921280,5,74,I27,-0.8556,61102
571015344,11,5,I09,0.1007,63141
754408,13,14,I09,-0.1124,55343
599653,8,20,I24,-0.8504,75503
344160976,4,18,I27,-1.2589,28792
466077,16,27,I25,0.0246,70447
554328,12,19,I12,-0.0078,31093
135094102,6,10,I27,0.6907,48025
200343820,5,1,I26,0.1201,65334
796402,18,21,I10,0.0031,19382
487921963,2,8,I11,0.6111,84042
378097290,10,39,,0.1789,65802
399956191,3,12,I13,0.5800,30120
866936,35,82,I13,-0.0801,07932
587976,16,156,I25,0.2401,28270
464844,14,15,I19,0.2965,20707
133857677,23,1258,I11,-0.1124,55374
555128,11,15,I24,0.1056,60606
140490794,15,349,I01,-0.1249,78205
262652758,4,11,I24,0.2920,85018
538275,14,2,I20,0.2259,21076
681510087,1,11,,0.4648,33426
638727609,25,62,I25,0.4985,34236
72259529,6,38,I20,0.2920,85009
650384704,1,68,,0.2078,04758
663064,10,22,I22,0.5313,55082
758944,31,8,I13,0.7450,80120
631081,10,8,I21,0.5313,55042
633276,30,10,,0.2014,06830
155092904,5,42,I22,0.2147,63026
699959005,10,11,,-0.5934,76660
684777385,1,76,,0.1805,76011
670301416,6,8,I12,0.7194,33145
456693,33,8,I20,0.8067,48842
487913582,2,35,I23,0.1056,60611
466623,12,4,I27,0.6117,40207
402813785,19,12,I12,0.2023,89431
62321911,6,1,I14,0.3578,99217
74916217,24,49,I14,0.2923,20036
676697,13,13,,0.7132,49546
600205607,1,20,I27,0.0075,37804
113603470,41,143,I13,0.4731,33602
56303364,6,30,I27,0.7132,49546
545042,28,9,I19,-0.0176,32669
698510069,21,23,,0.6770,92805
521700,17,11,I27,0.1011,77504
753439,26,21,I27,-0.1265,07004
297888517,4,32,I22,-0.9132,46565
713714,13,19,I22,0.7286,33760
663994280,24,29,I19,0.2920,85016
2807443,10,6,I13,-0.6589,04122
626824494,1,46,I15,-0.1249,78238
693358,26,5,I12,0.6154,47454
621865,27,2,I27,0.1007,63011
618401,28,34,I22,-0.6033,54303
437270729,13,54,I12,0.4883,37129
129438965,11,96,I26,0.2923,20017
592066,10,5,I11,0.0561,53214
295166588,11,37,I22,0.1839,14564
617268,16,24,I27,0.8138,30060
129621917,6,52,I27,0.1056,60602
581760,7,82,I09,0.3413,78749
248692870,7,33,I27,-0.1249,78219
482700,12,7,I11,0.1530,98103
437680,17,2,I27,0.2394,02760
699786,32,16,I15,-0.8657,27407
597991,15,442,I20,-0.2305,67220
850675,16,2,I27,0.2370,19128
706486,10,368,I27,?,74502
510786589,2,3,I02,0.6383,95076
441113,23,13,I11,0.6770,92821
423940198,13,44,I23,1.0126,13440
284332759,4,13,I12,?,19850
548287232,4,184,I23,0.7132,49546
822731,18,32,,0.1490,75023
691774,21,463,I27,-0.3581,16648
264855469,4,5,I14,-0.2674,83001
526373,15,3,I11,0.2785,19103
572670037,21,83,I21,-0.1242,07074
